institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
lu,2021,8427.1,10.3390/ijgi10020055,FALSE,MDPI AG,international journal of geo-information,,,,
lu,2021,3293.44,10.3390/neurosci2010004,FALSE,MDPI AG,NeuroSci,,,,
lu,2021,19000.73,10.3390/ijerph18189652,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,18859.99,10.3390/ijerph182010702,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,20108.56,10.3390/rs13040818,FALSE,MDPI AG,remote sensing,,,,
lu,2021,19953.6,10.3390/nu13082580,FALSE,MDPI AG,nutrients,,,,
lu,2021,19918.94,10.3390/rs14010211,FALSE,MDPI AG,remote sensing,,,,
lu,2021,19768.66,10.3390/nu13030988,FALSE,MDPI AG,nutrients,,,,
lu,2021,19675.52,10.3390/pharmaceutics13111853,FALSE,MDPI AG,pharmaceutics,,,,
lu,2021,9786.59,10.3390/ijerph182010880,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,19244.98,10.3390/ijerph19010300,FALSE,MDPI AG,ijerph,,,,
lu,2021,19162.64,10.3390/ijerph18052342,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19064.9,10.3390/ijerph18126234,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19042.46,10.3390/ijerph18178977,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,9520.85,10.3390/ijerph18147433,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,19038.16,10.3390/ijerph18179372,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,19030.52,10.3390/ijerph18168653,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19025.66,10.3390/ijerph18189704,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,19019.88,10.3390/ijerph18168571,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19016.14,10.3390/ijerph18126672,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,18988.22,10.3390/ijerph18094608,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,18957.72,10.3390/ijerph18084273,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,18955.84,10.3390/ijerph182010742,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,18952.5,10.3390/ijerph18189859,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,18944.66,10.3390/ijerph18094614,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,18937.18,10.3390/ijerph18147367,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,18922.82,10.3390/ijerph18063308,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,18897.62,10.3390/ijerph182312274,FALSE,MDPI AG,ijerph,,,,
lu,2021,18859.16,10.3390/ijerph182312325,FALSE,MDPI AG,Int. J. Environ. Res. Public Health,,,,
lu,2021,18749.41,10.3390/nano11113094,FALSE,MDPI AG,nanomaterials,,,,
lu,2021,18366.58,10.3390/s22010034,FALSE,MDPI AG,sensors,,,,
lu,2021,18316.74,10.3390/cancers13246224,FALSE,MDPI AG,cancers,,,,
lu,2021,18293.92,10.3390/v13122515,FALSE,MDPI AG,viruses,,,,
lu,2021,18218.04,10.3390/rs13081575,FALSE,MDPI AG,remote sensing,,,,
lu,2021,18202.68,10.3390/nano11081979,FALSE,MDPI AG,nanomaterials,,,,
lu,2021,18202.68,10.3390/cancers13153842,FALSE,MDPI AG,cancers,,,,
lu,2021,18153.24,10.3390/cancers13092233,FALSE,MDPI AG,cancers,,,,
lu,2021,18127.7,10.3390/s21103329,FALSE,MDPI AG,sensors,,,,
lu,2021,18113.78,10.3390/cancers13143469,FALSE,MDPI AG,cancers,,,,
lu,2021,18075.92,10.3390/cancers13235876,FALSE,MDPI AG,cancers,,,,
lu,2021,18064.32,10.3390/s21134413,FALSE,MDPI AG,sensors,,,,
lu,2021,18039.14,10.3390/s21237784,FALSE,MDPI AG,sensors,,,,
lu,2021,17986.3,10.3390/cancers13123041,FALSE,MDPI AG,cancers,,,,
lu,2021,17901.12,10.3390/cancers13215341,FALSE,MDPI AG,cancers,,,,
lu,2021,17862.98,10.3390/ijerph18137074,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,17843.98,10.3390/pharmaceutics13111858,FALSE,MDPI AG,pharaceutics,,,,
lu,2021,17762.4,10.3390/cancers13215520,FALSE,MDPI AG,cancers,,,,
lu,2021,17474.96,10.3390/ijerph18179154,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,17395.24,10.3390/ijms22095045,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,17331.86,10.3390/s21092966,FALSE,MDPI AG,sensors,,,,
lu,2021,17149.74,10.3390/nu13113954,FALSE,MDPI AG,nutrients,,,,
lu,2021,17070.58,10.3390/ijerph18105376,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,16748,10.3390/cells10010137,FALSE,MDPI AG,cells,,,,
lu,2021,16742.72,10.3390/cells11010091,FALSE,MDPI AG,cells,,,,
lu,2021,16734.46,10.3390/ijerph18126492,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,16704.74,10.3390/cells10123450,FALSE,MDPI AG,cells,,,,
lu,2021,16695.66,10.3390/biomedicines9121908,FALSE,MDPI AG,biomedicines,,,,
lu,2021,16651.66,10.3390/molecules26247522,FALSE,MDPI AG,molecules,,,,
lu,2021,16639.5,10.3390/pr9122242,FALSE,MDPI AG,processes,,,,
lu,2021,16639.49,10.3390/w13243595,FALSE,MDPI AG,water,,,,
lu,2021,16627.96,10.3390/ijms22158027,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16622.5,10.3390/v13061174,FALSE,MDPI AG,viruses,,,,
lu,2021,16554.76,10.3390/w13172404,FALSE,MDPI AG,water,,,,
lu,2021,16554.76,10.3390/ijms22179562,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16544.06,10.3390/ijms22168624,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16544.06,10.3390/antiox10081271,FALSE,MDPI AG,antioxidants,,,,
lu,2021,16544.06,10.3390/ijms22189678,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16543.72,10.3390/en14144219,FALSE,MDPI AG,energies,,,,
lu,2021,16536.42,10.3390/catal11091076,FALSE,MDPI AG,catalysts,,,,
lu,2021,16533.82,10.3390/w13192748,FALSE,MDPI AG,water,,,,
lu,2021,16514.18,10.3390/ijms221910226,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16507.22,10.3390/cells10102559,FALSE,MDPI AG,cells,,,,
lu,2021,16499.26,10.3390/molecules26102887,FALSE,MDPI AG,molecules,,,,
lu,2021,16486.54,10.3390/w13060824,FALSE,MDPI AG,water,,,,
lu,2021,16483.36,10.3390/en14206531,FALSE,MDPI AG,energies,,,,
lu,2021,16483.36,10.3390/ijms222011058,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16478.8,10.3390/genes12050742,FALSE,MDPI AG,genes,,,,
lu,2021,16478.8,10.3390/ijms22105250,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16476.38,10.3390/w13223196,FALSE,MDPI AG,water,,,,
lu,2021,16462.58,10.3390/en14196054,FALSE,MDPI AG,energies,,,,
lu,2021,16462.58,10.3390/ijms221910181,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16461.6,10.3390/ijms221810174,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16448.62,10.3390/molecules26113070,FALSE,MDPI AG,molecules,,,,
lu,2021,16442.26,10.3390/ijms22073357,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16422,10.3390/ijms22137146,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16407.72,10.3390/cells10061366,FALSE,MDPI AG,cells,,,,
lu,2021,16407.4,10.3390/w13121697,FALSE,MDPI AG,water,,,,
lu,2021,16365.44,10.3390/w13141892,FALSE,MDPI AG,water,,,,
lu,2021,16237.78,10.3390/ijms222111554,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16221.88,10.3390/ijms222111622,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,16221.88,10.3390/ijms222111594,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16157.92,10.3390/pr9112033,FALSE,MDPI AG,processes,,,,
lu,2021,16118.07,10.3390/su132212710,FALSE,MDPI AG,sustainability,,,,
lu,2021,16083.78,10.3390/su131810032,FALSE,MDPI AG,sustainability,,,,
lu,2021,15751.38,10.3390/su132313500,FALSE,MDPI AG,sustainability,,,,
lu,2021,15728.56,10.3390/su13169322,FALSE,MDPI AG,sustainability,,,,
lu,2021,15716.68,10.3390/su13147817,FALSE,MDPI AG,sustainability,,,,
lu,2021,15709.6,10.3390/su13168872,FALSE,MDPI AG,sustainability,,,,
lu,2021,15691.4,10.3390/su13137237,FALSE,MDPI AG,sustainability,,,,
lu,2021,15685.92,10.3390/su13094902,FALSE,MDPI AG,sustainability,,,,
lu,2021,15655.78,10.3390/su13105412,FALSE,MDPI AG,sustainability,,,,
lu,2021,15655,10.3390/su13105611,FALSE,MDPI AG,sustainability,,,,
lu,2021,15651.82,10.3390/ijms22073430,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,15644.68,10.3390/su13147596,FALSE,MDPI AG,sustainability,,,,
lu,2021,15530.24,10.3390/nu13124444,FALSE,MDPI AG,nutrients,,,,
lu,2021,15500.82,10.3390/su132312979,FALSE,MDPI AG,Sustainability,,,,
lu,2021,15446.84,10.3390/su132212812,FALSE,MDPI AG,sustainability,,,,
lu,2021,15428.09,10.3390/su132212598,FALSE,MDPI AG,Sustainability,,,,
lu,2021,15398.22,10.3390/su132111827,FALSE,MDPI AG,sustainability,,,,
lu,2021,15165.9,10.3390/en14164982,FALSE,MDPI AG,energies,,,,
lu,2021,15055.96,10.3390/ph14121251,FALSE,MDPI AG,Pharmaceuticals,,,,
lu,2021,14997.12,10.3390/f12030298,FALSE,MDPI AG,forests,,,,
lu,2021,14952.84,10.3390/e23070843,FALSE,MDPI AG,entropy,,,,
lu,2021,14898.34,10.3390/f12081047,FALSE,MDPI AG,forests,,,,
lu,2021,14894.92,10.3390/pr9112076,FALSE,MDPI AG,processes,,,,
lu,2021,14889.74,10.3390/atmos12091173,FALSE,MDPI AG,atmosphere,,,,
lu,2021,14870.04,10.3390/cancers13236066,FALSE,MDPI AG,cancers,,,,
lu,2021,14853.36,10.3390/metabo11070440,FALSE,MDPI AG,metabolites,,,,
lu,2021,14841.38,10.3390/e23091179,FALSE,MDPI AG,entropy,,,,
lu,2021,14836.42,10.3390/brainsci11040510,FALSE,MDPI AG,brain sciences,,,,
lu,2021,14834.8,10.3390/agronomy11091817,FALSE,MDPI AG,agronomy,,,,
lu,2021,14790.68,10.3390/ijms222413243,FALSE,MDPI AG,Int. J. Mol. Sci.,,,,
lu,2021,14785.2,10.3390/membranes11030201,FALSE,MDPI AG,membranes,,,,
lu,2021,14767.02,10.3390/f12060721,FALSE,MDPI AG,forests,,,,
lu,2021,14710.52,10.3390/cells10030613,FALSE,MDPI AG,cells,,,,
lu,2021,14706.08,10.3390/catal11080969,FALSE,MDPI AG,catalysts,,,,
lu,2021,14599.76,10.3390/land10111156,FALSE,MDPI AG,land,,,,
lu,2021,14542.22,10.3390/antibiotics10111389,FALSE,MDPI AG,antibiotics,,,,
lu,2021,14532.58,10.3390/genes12060887,FALSE,MDPI AG,genes,,,,
lu,2021,14435.62,10.3390/ijms222212410,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,14373.3,10.3390/ijms222111786,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,13940.78,10.3390/ijms222312923,FALSE,MDPI AG,Int. J. Mol. Sci.,,,,
lu,2021,13798.48,10.3390/foods10071657,FALSE,MDPI AG,foods,,,,
lu,2021,13264.36,10.3390/buildings11120612,FALSE,MDPI AG,buildings,,,,
lu,2021,13261.6,10.3390/hydrology8020058,FALSE,MDPI AG,hydrology,,,,
lu,2021,13240.34,10.3390/tomography7030038,FALSE,MDPI AG,tomography,,,,
lu,2021,13240.34,10.3390/buildings11090414,FALSE,MDPI AG,buildings,,,,
lu,2021,13239.36,10.3390/children8030209,FALSE,MDPI AG,children,,,,
lu,2021,13196.98,10.3390/healthcare9060767,FALSE,MDPI AG,healthcare,,,,
lu,2021,13178.66,10.3390/proteomes9020025,FALSE,MDPI AG,proteomes,,,,
lu,2021,13155.42,10.3390/healthcare9060672,FALSE,MDPI AG,healthcare,,,,
lu,2021,13122.44,10.3390/atmos12040519,FALSE,MDPI AG,atmosphere,,,,
lu,2021,13120.88,10.3390/insects12060526,FALSE,MDPI AG,insects,,,,
lu,2021,13119.72,10.3390/healthcare9050502,FALSE,MDPI AG,healthcare,,,,
lu,2021,13053.36,10.3390/life11111276,FALSE,MDPI AG,life,,,,
lu,2021,13053.26,10.3390/jimaging7110246,FALSE,MDPI AG,journal of imaging,,,,
lu,2021,12977.46,10.3390/nu13113822,FALSE,MDPI AG,nutrients,,,,
lu,2021,12878.58,10.3390/healthcare9111524,FALSE,MDPI AG,healthcare,,,,
lu,2021,11922.42,10.3390/foods10102397,FALSE,MDPI AG,foods,,,,
lu,2021,11558.86,10.3390/life11111121,FALSE,MDPI AG,life,,,,
lu,2021,11555.66,10.3390/drones5040112,FALSE,MDPI AG,drones,,,,
lu,2021,11509.68,10.3390/data6040035,FALSE,MDPI AG,data,,,,
lu,2021,11346.14,10.3390/ijgi10110719,FALSE,MDPI AG,international journal of geo-information,,,,
lu,2021,11068.42,10.3390/rs13132565,FALSE,MDPI AG,remote sensing,,,,
lu,2021,11025.86,10.3390/insects12121067,FALSE,MDPI AG,insects,,,,
lu,2021,10935.3,10.3390/rs13081597,FALSE,MDPI AG,remote sensing,,,,
lu,2021,10657.12,10.3390/diagnostics11101927,FALSE,MDPI AG,diagnostics,,,,
lu,2021,10505.44,10.3390/ijerph182010643,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,,,,
lu,2021,10077.86,10.3390/heritage4010022,FALSE,MDPI AG,heritage,,,,
lu,2021,9928.8,10.3390/curroncol28040249,FALSE,MDPI AG,current oncology,,,,
lu,2021,9781.54,10.3390/acoustics3020029,FALSE,MDPI AG,acoustics,,,,
lu,2021,9489.48,10.3390/ijerph18137202,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,9399.84,10.3390/cells10020309,FALSE,MDPI AG,cells,,,,
lu,2021,9158.32,10.3390/biom11040591,FALSE,MDPI AG,biomolecules,,,,
lu,2021,9129.82,10.3390/en14134005,FALSE,MDPI AG,energies,,,,
lu,2021,8817.22,10.3390/su13042418,FALSE,MDPI AG,sustainability,,,,
lu,2021,8755.2,10.3390/su13084213,FALSE,MDPI AG,sustainability,,,,
lu,2021,8697.72,10.3390/su13105446,FALSE,MDPI AG,sustainability,,,,
lu,2021,8659.6,10.3390/info12060256,FALSE,MDPI AG,information,,,,
lu,2021,8221.06,10.3390/nursrep11040076,FALSE,MDPI AG,nursing reports,,,,
lu,2021,8128.3,10.3390/atmos12111427,FALSE,MDPI AG,atmosphere,,,,
lu,2021,8104.44,10.3390/wevj12040241,FALSE,MDPI AG,world electric vehicle journal,,,,
lu,2021,7554.42,10.3390/curroncol28010098,FALSE,MDPI AG,Current Oncology,,,,
lu,2021,6790.56,10.3390/su132212552,FALSE,MDPI AG,sustainability,,,,
lu,2021,6681.84,10.3390/jrfm14090405,FALSE,MDPI AG,Journal of Risk and Financial Management,,,,
lu,2021,6635.5,10.3390/jrfm14070332,FALSE,MDPI AG,journal of risk and financial management,,,,
lu,2021,6619.32,10.3390/jrfm14080388,FALSE,MDPI AG,Journal of Risk and Financial Management,,,,
lu,2021,4624.24,10.3390/rel12030170,FALSE,MDPI AG,religions,,,,
lu,2021,16526.4,10.2340/jrm.v53.918,FALSE,Medical Journals Sweden AB,Journal of Rehabilitation Medicine,,,,
lu,2021,16322.7,10.2340/16501977-2863,FALSE,Medical Journals Sweden AB,Journal of Rehabilitation Medicine,,,,
lu,2021,16307.36,10.2340/16501977-2839,FALSE,Medical Journals Sweden AB,Journal of Rehabilitation Medicine,,,,
lu,2021,15127.78,10.1364/BOE.443699,FALSE,Optica,Biomedical Optics Express,,,,
lu,2021,19356.02,10.1364/OE.425053,FALSE,OSA Publishing,Optics Express,,,,
lu,2021,15159.66,10.1364/BOE.425524,FALSE,OSA Publishing,Biomedical Optics Express,,,,
lu,2021,14359.3,10.1364/BOE.421644,FALSE,OSA Publishing,Biomedical Optics Express,,,,
lu,2021,13976.18,10.1364/BOE.422170,FALSE,OSA Publishing,Biomedical Optics Express,,,,
lu,2021,13945.2,10.1364/BOE.423876,FALSE,OSA Publishing,Biomedical Optics Express,,,,
lu,2021,28571.66,10.1093/ofid/ofab131,FALSE,Oxford University Press (OUP),Open Forum Infectious Diseases,,,,
lu,2021,28519.9,10.1093/ofid/ofab055,FALSE,Oxford University Press (OUP),Open Forum Infectious Diseases,,,,
lu,2021,28519.9,10.1093/ofid/ofab106,FALSE,Oxford University Press (OUP),Open Forum Infectious Diseases,,,,
lu,2021,27536.08,10.1093/molbev/msab277,FALSE,Oxford University Press (OUP),Molecular Biology & Evolution,,,,
lu,2021,23429.78,10.1093/gbe/evab023,FALSE,Oxford University Press (OUP),Genome Biology and Evolution,,,,
lu,2021,17183.24,10.1093/nargab/lqab045,FALSE,Oxford University Press (OUP),NAR Genomics and Bioinformatics,,,,
lu,2021,17171.88,10.1093/bjsopen/zrab036,FALSE,Oxford University Press (OUP),BJS Open,,,,
lu,2021,17118.82,10.1093/bjsopen/zrab027,FALSE,Oxford University Press (OUP),BJS Open,,,,
lu,2021,7117.68,10.4081/jphr.2021.2498,FALSE,Pagepress Srl,Journal of Public Health Research,,,,
lu,2021,5056.36,10.4081/jphr.2021.2434,FALSE,Pagepress Srl,Journal of Public Health Research,,,,
lu,2021,14193.08,10.1371/journal.pone.0244003,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14193.08,10.1371/journal.pone.0244066,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14193.08,10.1371/journal.pone.0245222,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,20933.75,10.1371/journal.pcbi.1008636,FALSE,Public Library of Science (PLoS),PLOS Computational Biology,,,,
lu,2021,14193.08,10.1371/journal.pone.0244600,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14193.08,10.1371/journal.pone.0245431,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14193.08,10.1371/journal.pone.0246703,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,20933.75,10.1371/journal.pcbi.1008169,FALSE,Public Library of Science (PLoS),PLOS Computational Biology,,,,
lu,2021,14193.08,10.1371/journal.pone.0245440,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14193.08,10.1371/journal.pone.0246353,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14905.15,10.1371/journal.pone.0248175,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14905.15,10.1371/journal.pone.0249206,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14905.15,10.1371/journal.pone.0249570,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14905.15,10.1371/journal.pone.0248406,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14905.15,10.1371/journal.pone.0249461,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14905.15,10.1371/journal.pone.0248918,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14293.76,10.1371/journal.pone.0247803,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14211.72,10.1371/journal.pone.0250425,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14022.23,10.1371/journal.pone.0252160,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14022.23,10.1371/journal.pone.0252432,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14468.95,10.1371/journal.pone.0253024,FALSE,Public Library of Science (PLoS),PLOS ONE,,,,
lu,2021,14507.84,10.1371/journal.pone.0254034,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14507.84,10.1371/journal.pone.0253969,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14641.92,10.1371/journal.pone.0255785,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,21395.5,10.1371/journal.ppat.1009791,FALSE,Public Library of Science (PLoS),PLOS Pathogens,,,,
lu,2021,21395.5,10.1371/journal.pcbi.1008808,FALSE,Public Library of Science (PLoS),PLOS Computational Biology,,,,
lu,2021,14506.14,10.1371/journal.pone.0254890,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,15354.65,10.1371/journal.pone.0258395,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,14880.57,10.1371/journal.pone.0257233,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,15354.65,10.1371/journal.pone.0257922,FALSE,Public Library of Science (PLoS),PLOS One,,,,
lu,2021,12624.82,10.5751/ES-12617-260403,FALSE,Resilience Alliance,Ecology and society,,,,
lu,2021,7594.02,10.1039/D1RA00449B,FALSE,Royal Society of Chemistry,RSC Advances,,,,
lu,2021,7916.4,10.1177/23259671211055699,FALSE,Sage Publications,Orthopaedic Journal of Sports Medicine,,,,
lu,2021,10008.36,10.4209/aaqr.2020.01.0035 ,FALSE,Taiwan Association for Aerosol Research,Aerosol and Air Quality Research,,,,
lu,2021,26337.96,10.1080/2162402X.2021.1921443,FALSE,Taylor & Francis,Oncolmmunology,,,,
lu,2021,15710.96,10.1080/17482631.2021.1986277,FALSE,Taylor & Francis,International Journal of Qualitative Studies on Health and Well-being,,,,
lu,2021,14101.5,10.1080/16549716.2020.1844975,FALSE,Taylor & Francis,Global Health Action,,,,
lu,2021,13992.3,10.1080/20008686.2021.1993535,FALSE,Taylor & Francis,Infection Ecology & Epidemiology,,,,
lu,2021,10700.02,10.1080/23311886.2021.1982495,FALSE,Taylor & Francis,Cogent Social Sciences,,,,
lu,2021,5272.82,10.1080/23320885.2021.1999245,FALSE,Taylor & Francis,Case Reports in Plastic Surgery and Hand Surgery,,,,
lu,2021,13801.85,10.1364/BOE.418397,FALSE,The Optical Society,Biomedical Optics Express,,,,
lu,2021,14075.88,10.5334/bc.120,FALSE,Ubiquity Press Ltd,Buildings & Cities,,,,
lu,2021,18868.96,10.14309/ctg.0000000000000396,FALSE,Wolters Kluwer,Clinical and Translational Gastroenterology,,,,
lu,2021,8574.9,10.4102/jamba.v13i1.1041,FALSE,African Online Scientific Inf Syste,JAMBA Journal of Disaster Risk Studies,,,,
lu,2021,8748.03,10.1556/2006.2021.00060,FALSE,Akademiai Kiado Zrt,Journal of Behavioral Addictions,,,,
lu,2021,21500,10.4049/jimmunol.2100105,TRUE,American Association of Immunologists,The Journal of Immunology,,,,
lu,2021,7554.69,10.1121/10.0005000,FALSE,American IOP Publishing,JASA Express Letters,,,,
lu,2021,25263.84,10.1121/10.0005756,TRUE,American IOP Publishing,The Journal of the Acoustical Society of America,,,,
lu,2021,25208.1,10.1001/jamanetworkopen.2021.2521,FALSE,American Medical Association,JAMA Network Open,,,,
lu,2021,41548,10.1001/jamaneurol.2021.1858,TRUE,American Medical Association,JAMA Neurology,,,,
lu,2021,43260,10.1001/jamaneurol.2021.3180,TRUE,American Medical Association,JAMA Neurology,,,,
lu,2021,43724.75,10.1001/jamaneurol.2021.4654,TRUE,American Medical Association,JAMA Neurology,,,,
lu,2021,9036.43,10.1152/japplphysiol.00198.2020,TRUE,American Physiological Society,Journal of Applied Physiology,,,,
lu,2021,8888.98,10.1152/ajpheart.00869.2020,TRUE,American Physiological Society,AJP Heart,,,,
lu,2021,9005.5,10.1152/japplphysiol.00890.2020,TRUE,American Physiological Society,Journal of Applied Physiology,,,,
lu,2021,38894.46,10.1172/JCI140333,FALSE,American Society for Clinical Investigation,The Journal of Clinical Investigation,,,,
lu,2021,33579.36,10.1128/JCM.00868-21,TRUE,American Society for Microbiology,Journal of Clinical Microbiology,,,,
lu,2021,10172.1,10.1128/JVI.00755-21,TRUE,American Society for Microbiology,Journal of Virology,,,,
lu,2021,33139.51,10.1128/AAC.01032-21,TRUE,American Society for Microbiology,Antimicrobial Agents and Chemotherapy,,,,
lu,2021,33343.44,10.1128/mSystems.00271-21,TRUE,American Society for Microbiology,mSystems,,,,
lu,2021,32388.55,10.1128/AAC.01585-20,TRUE,American Society for Microbiology,Antimicrobial Agents and Chemotherapy,,,,
lu,2021,10889.5,10.1103/PhysRevResearch.3.023099,FALSE,APS physics,Physical Review Research,,,,
lu,2021,8584,10.1103/PhysRevX.11.031052,FALSE,APS physics,Physical Review X,,,,
lu,2021,17091.4,10.1124/molpharm.121.000259,TRUE,ASPET,Molecular Pharmacology,,,,
lu,2021,19238.55,10.2174/156720501866621102216495,TRUE,Bentham Science Publishers Ltd,Current Alzheimer Research,,,,
lu,2021,8110.39,10.2174/1874364102115010270,FALSE,Bentham Science Publishers Ltd,The Open Opthalmology Journal,,,,
lu,2021,29049.22,10.1186/s12931-021-01764-2,FALSE,BioMed Central,Respiratory Research,,,,
lu,2021,24930.4,10.1136/jclinpath-2020-207257,TRUE,BMJ,Journal of Clinical Pathology,,,,
lu,2021,26846.29,10.1136/thoraxjnl-2020-214523,TRUE,BMJ,Thorax,,,,
lu,2021,17477.55,10.1136/bmjopen-2020-042881,FALSE,BMJ,BMJ Open,,,,
lu,2021,17754,10.1136/bmjopen-2021-048721,FALSE,BMJ,BMJ Open,,,,
lu,2021,17820.75,10.1136/bmjopen-2021-049553,FALSE,BMJ,BMJ Open,,,,
lu,2021,16733.55,10.1332/204378920X16052078001915,TRUE,Bristol University Press,Global Discourse,,,,
lu,2021,17508.75,10.1332/204674321X16101167965558,TRUE,Bristol University Press,"Families, Relationships and Societies",,,,
lu,2021,24217.3,10.1017/qrd.2021.5,FALSE,Cambridge University Press,QRB Discovery,,,,
lu,2021,24254.11,10.1017/S0260210519000408,TRUE,Cambridge University Press,Review of International Studies,,,,
lu,2021,12750,10.1086/715434,TRUE,Chicago Distribution Center,American Naturalist,,,,
lu,2021,13563.74,10.1261/rna.078867.121,TRUE,Cold Spring Harbor Laboratory,RNA,,,,
lu,2021,2058.36,10.25039/x46.2019.OP54,TRUE,Commission Internationale de l'Eclairage,Proceedings of CIE,,,,
lu,2021,9338.32,10.5194/bg-18-1259-2021,FALSE,Copernicus Publications,Biogeosciences,,,,
lu,2021,16499.71,10.5194/bg-18-2325-2021,FALSE,Copernicus Publications,Biogeosciences,,,,
lu,2021,39467.01,10.5194/gmd-14-6071-2021,FALSE,Copernicus Publications,Geoscientific Model Development,,,,
lu,2021,18530.25,10.5194/bg-18-5811-2021,FALSE,Copernicus Publications,Biogeosciences,,,,
lu,2021,34242.12,10.2337/db21-0077,TRUE,Dartmouth Journal Services,Diabetes,,,,
lu,2021,39422.35,10.1016/j.tics.2020.11.005,TRUE,Elsevier,Trends in Cognitive Sciences,,,,
lu,2021,45734.78,10.1016/j.celrep.2020.108622,FALSE,Elsevier,Cell Reports,,,,
