institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,issn_l,license_ref,indexed_in_crossref,pmid,pmcid,ut,url,doaj
Stockholm University,2024,15460.91,10.16993/tellusa.3243,FALSE,Stockholm University Press,Tellus A,1600-0870,1600-0870,NA,0280-6495,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,15133.94,10.16993/tellusb.1868,FALSE,Stockholm University Press,Tellus B,1600-0889,0280-6509,1600-0889,0280-6509,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,18734.51,10.16993/tellusb.94,FALSE,Stockholm University Press,Tellus B,1600-0889,0280-6509,1600-0889,0280-6509,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.555,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,NA,2002-4509,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.566,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.579,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.567,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.601,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.581,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.569,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.575,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,NA,2002-4509,0046-8444,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.573,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,3159.77,10.16993/iberoamericana.576,FALSE,Stockholm University Press,Iberoamericana – Nordic Journal of Latin American and Caribbean Studies,2002-4509,2002-4509,NA,0046-8444,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,6898.4,10.16993/rnef.156,FALSE,Stockholm University Press,Nordic Journal of Francophone Studies/Revue nordique des études francophones,2003-0401,2003-0401,NA,2003-0401,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,6898.4,10.16993/rnef.121,FALSE,Stockholm University Press,Nordic Journal of Francophone Studies/Revue nordique des études francophones,2003-0401,NA,2003-0401,2003-0401,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,7515.89,10.16993/rnef.118,FALSE,Stockholm University Press,Nordic Journal of Francophone Studies/Revue nordique des études francophones,2003-0401,2003-0401,NA,2003-0401,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,7515.89,10.16993/rnef.116,FALSE,Stockholm University Press,Nordic Journal of Francophone Studies/Revue nordique des études francophones,2003-0401,2003-0401,NA,2003-0401,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,20029.94,10.1332/17579597y2024d000000024,TRUE,Bristol University Press,Longitudinal and Life Course Studies,1757-9597,NA,1757-9597,1757-9597,http://creativecommons.org/licenses/by/4.0/,TRUE,39371007,NA,NA,NA,FALSE
Stockholm University,2024,8394.74,10.18291/njwls.142492,FALSE,Det Kgl. Bibliotek/Royal Danish Library,Nordic Journal of Working Life Studies,2245-0157,NA,2245-0157,2245-0157,http://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2024,42834.51,10.1111/gcb.17268,TRUE,Wiley-Blackwell,Global Change Biology,1354-1013,1354-1013,1365-2486,1354-1013,http://creativecommons.org/licenses/by/4.0/,TRUE,38562029,NA,NA,NA,FALSE
Stockholm University,2024,49184.11,10.1097/ede.0000000000001763,TRUE,Ovid Technologies (Wolters Kluwer Health),Epidemiology,1044-3983,1044-3983,1531-5487,1044-3983,http://creativecommons.org/licenses/by/4.0/,TRUE,38985517,PMC11309332,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,40406.97,10.1186/s12889-024-17647-2,FALSE,Springer Nature,BMC Public Health,1471-2458,NA,1471-2458,1471-2458,https://creativecommons.org/licenses/by/4.0,TRUE,38195449,PMC10985866,NA,NA,TRUE
Swedish School of Sport and Health Sciences,2024,38096.23,10.1519/jsc.0000000000004782,TRUE,Ovid Technologies (Wolters Kluwer Health),Journal of Strength and Conditioning Research,1064-8011,1064-8011,NA,1064-8011,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38608001,PMC11188631,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,33589.94,10.1093/function/zqae005,FALSE,Oxford University Press (OUP),Function,2633-8823,NA,2633-8823,2633-8823,https://creativecommons.org/licenses/by/4.0/,TRUE,38706964,PMC11065112,NA,NA,TRUE
Swedish School of Sport and Health Sciences,2024,32320,10.1123/iscj.2022-0123,TRUE,Human Kinetics,International Sport Coaching Journal,2328-918X,2328-918X,2328-9198,2328-918X,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,11830.97,10.23865/jased.v7.5852,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,Journal for Research in Arts and Sports Education,2535-2857,NA,2535-2857,2535-2857,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Swedish School of Sport and Health Sciences,2024,30788,10.1136/bmjopen-2023-083587,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38548362,PMC10982756,NA,NA,TRUE
Swedish School of Sport and Health Sciences,2024,38637.03,10.1136/military-2023-002656,TRUE,BMJ,BMJ Military Health,2633-3767,2633-3767,2633-3775,2633-3767,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38688678,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,42698.97,10.1186/s12889-024-19306-y,FALSE,Springer Nature,BMC Public Health,1471-2458,NA,1471-2458,1471-2458,https://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,39095724,PMC11295579,NA,NA,TRUE
Swedish School of Sport and Health Sciences,2024,30465.03,10.1123/ssj.2024-0011,TRUE,Human Kinetics,Sociology of Sport Journal,0741-1235,0741-1235,1543-2785,0741-1235,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,48973.94,10.1212/wnl.0000000000210121,TRUE,Ovid Technologies (Wolters Kluwer Health),Neurology,0028-3878,0028-3878,1526-632X,0028-3878,NA,TRUE,39642342,PMC11627174,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,37377.03,10.1152/ajpcell.00692.2024,TRUE,American Physiological Society,American Journal of Physiology - Cell Physiology,0363-6143,0363-6143,1522-1563,0363-6143,NA,TRUE,39545617,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,41640,10.1519/jsc.0000000000005068,TRUE,Ovid Technologies (Wolters Kluwer Health),Journal of Strength and Conditioning Research,1064-8011,1064-8011,1533-4287,1064-8011,NA,FALSE,40009014,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,36877.94,10.1152/ajpendo.00148.2024,TRUE,American Physiological Society,AJP: Endocrinology and Metabolism,0193-1849,0193-1849,1522-1555,0193-1849,NA,TRUE,38836779,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,38026.97,10.1136/military-2024-002757,TRUE,BMJ,BMJ Military Health,2633-3767,2633-3767,2633-3775,2633-3767,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39231542,NA,NA,NA,FALSE
Swedish School of Sport and Health Sciences,2024,28434.06,10.5271/sjweh.4192,FALSE,"Scandinavian Journal of Work, Environment and Health",Scandinavian Journal of Work Environment and Health,0355-3140,0355-3140,1795-990X,0355-3140,NA,TRUE,39431991,PMC11626603,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,21806.4,10.1094/mpmi-10-23-0176-sc,FALSE,Scientific Societies,Molecular Plant-Microbe Interactions,0894-0282,0894-0282,1943-7706,0894-0282,NA,TRUE,38551853,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,15840,10.1094/phytofr-05-24-0055-a,FALSE,Scientific Societies,PhytoFrontiers™,2690-5442,NA,2690-5442,2690-5442,NA,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,13728,10.1128/mra.00015-24,FALSE,American Society for Microbiology,Microbiology Resource Announcements,2576-098X,NA,2576-098X,2576-098X,https://creativecommons.org/licenses/by/4.0/,TRUE,38466102,PMC11008133,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,38079.31,10.1136/bmjph-2023-000572,FALSE,BMJ,BMJ Public Health,2753-4294,NA,2753-4294,2753-4294,https://creativecommons.org/licenses/by/4.0/,TRUE,40018243,PMC11812815,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,20573.94,10.1079/cabireviews.2024.0004,TRUE,CABI Publishing,CABI Reviews,1749-8848,NA,1749-8848,1749-8848,NA,TRUE,NA,NA,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,31680,10.7554/elife.88695,FALSE,"eLife Sciences Publications, Ltd",eLife,2050-084X,NA,2050-084X,2050-084X,http://creativecommons.org/licenses/by/4.0/,TRUE,38477562,PMC11021049,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,3520.46,10.1016/j.stress.2024.100592,FALSE,Elsevier BV,Plant Stress,2667-064X,2667-064X,NA,2667-064X,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,13833.6,10.3168/jdsc.2023-0401,FALSE,American Dairy Science Association,JDS Communications,2666-9102,2666-9102,NA,2666-9102,http://creativecommons.org/licenses/by/4.0/,TRUE,38223386,PMC10785225,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,13833.6,10.3168/jdsc.2023-0507,FALSE,American Dairy Science Association,JDS Communications,2666-9102,2666-9102,NA,2666-9102,http://creativecommons.org/licenses/by/4.0/,TRUE,39650026,PMC11624388,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,34795.2,10.3389/fenvs.2024.1331783,FALSE,Frontiers Media SA,Frontiers in Environmental Science,2296-665X,NA,2296-665X,2296-665X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,24928.8,10.3390/en17123039,FALSE,MDPI AG,Energies,1996-1073,NA,1996-1073,1996-1073,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,21945.6,10.3390/app14083458,FALSE,MDPI AG,Applied Sciences,2076-3417,NA,2076-3417,2076-3417,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,17280,10.3390/jimaging10060130,FALSE,MDPI AG,Journal of Imaging,2313-433X,NA,2313-433X,2313-433X,https://creativecommons.org/licenses/by/4.0/,TRUE,38921607,PMC11204838,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,24960,10.3390/buildings14103160,FALSE,MDPI AG,Buildings,2075-5309,NA,2075-5309,2075-5309,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,24960,10.3390/agronomy14112458,FALSE,MDPI AG,Agronomy,2073-4395,NA,2073-4395,2073-4395,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,23040,10.3390/su162210094,FALSE,MDPI AG,Sustainability,2071-1050,NA,2071-1050,2071-1050,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,17280,10.3390/infrastructures9120237,FALSE,MDPI AG,Infrastructures,2412-3811,NA,2412-3811,2412-3811,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,13440,10.3390/logistics9010005,FALSE,MDPI AG,Logistics,2305-6290,NA,2305-6290,2305-6290,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,22219.89,10.1093/jpe/rtae095,FALSE,Oxford University Press (OUP),Journal of Plant Ecology,1752-993X,NA,1752-993X,1752-9921,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,55968,10.1073/pnas.2401035121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39388262,PMC11494366,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,20528.23,10.1098/rspb.2024.0511,TRUE,The Royal Society,Proceedings of the Royal Society B: Biological Sciences,0962-8452,0962-8452,1471-2954,0962-8452,http://creativecommons.org/licenses/by/4.0/,TRUE,39110169,PMC11305412,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,26803.31,10.1038/s41598-024-53053-9,FALSE,Springer Nature,Scientific Reports,2045-2322,NA,2045-2322,2045-2322,https://creativecommons.org/licenses/by/4.0,TRUE,38360933,PMC10869808,NA,NA,TRUE
Swedish University of Agricultural Sciences,2024,48177.49,10.1080/08941920.2024.2411689,TRUE,Informa UK Limited,Society & Natural Resources,0894-1920,0894-1920,1521-0723,0894-1920,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,30289.49,10.1111/adb.13384,FALSE,Wiley-Blackwell,Addiction Biology,1355-6215,1355-6215,1369-1600,1355-6215,http://creativecommons.org/licenses/by/4.0/,TRUE,38412460,PMC10984509,NA,NA,FALSE
Swedish University of Agricultural Sciences,2024,29032.23,10.1002/ppp3.10559,FALSE,Wiley-Blackwell,"PLANTS, PEOPLE, PLANET",2572-2611,2572-2611,2572-2611,2572-2611,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
University West,2024,19186.63,10.3390/geriatrics9010019,FALSE,MDPI AG,Geriatrics,2308-3417,NA,2308-3417,2308-3417,https://creativecommons.org/licenses/by/4.0/,TRUE,38392106,PMC10887600,NA,NA,TRUE
University West,2024,15190.86,10.3390/ma17071659,FALSE,MDPI AG,Materials,1996-1944,NA,1996-1944,1996-1944,https://creativecommons.org/licenses/by/4.0/,TRUE,38612172,PMC11012794,NA,NA,FALSE
University West,2024,6381.03,10.3991/ijet.v19i06.50165,FALSE,International Association of Online Engineering (IAOE),International Journal of Emerging Technologies in Learning (iJET),1863-0383,NA,1863-0383,1863-0383,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,FALSE
University West,2024,16096,10.3390/ma17235937,FALSE,MDPI AG,Materials,1996-1944,NA,1996-1944,1996-1944,https://creativecommons.org/licenses/by/4.0/,TRUE,39685372,PMC11643651,NA,NA,FALSE
University West,2024,53949.03,10.56367/oag-045-11770,FALSE,Adjacent Digital Politics Ltd,Open Access Government,2516-3817,NA,2516-3817,2516-3817,NA,TRUE,NA,NA,NA,NA,FALSE
University of Borås,2024,27161.49,10.3390/pharmaceutics16060740,FALSE,MDPI AG,Pharmaceutics,1999-4923,NA,1999-4923,1999-4923,https://creativecommons.org/licenses/by/4.0/,TRUE,38931863,PMC11206553,NA,NA,TRUE
University of Gothenburg,2024,13141.94,10.17813/1086-671x-29-2-229,TRUE,Mobilization Journal,Mobilization: An International Quarterly,1938-1514,1086-671X,1938-1514,1086-671X,NA,TRUE,NA,NA,NA,NA,FALSE
University of Gothenburg,2024,54456,10.1073/pnas.2313185121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by/4.0/,TRUE,38300872,PMC10861897,NA,NA,FALSE
University of Gothenburg,2024,49960,10.2337/db23-0809,TRUE,American Diabetes Association,Diabetes,0012-1797,0012-1797,1939-327X,0012-1797,https://www.diabetesjournals.org/journals/pages/license,TRUE,39475504,PMC11663815,NA,NA,FALSE
University of Gothenburg,2024,48993.94,10.1212/wnl.0000000000209402,TRUE,Ovid Technologies (Wolters Kluwer Health),Neurology,0028-3878,0028-3878,1526-632X,0028-3878,NA,TRUE,38593394,NA,NA,NA,FALSE
University of Gothenburg,2024,28217.94,10.1016/j.mcpro.2024.100721,FALSE,Elsevier BV,Molecular & Cellular Proteomics,1535-9476,1535-9476,NA,1535-9476,http://creativecommons.org/licenses/by/4.0/,TRUE,38246483,PMC10926085,NA,NA,TRUE
University of Gothenburg,2024,32377.03,10.1523/eneuro.0034-24.2024,FALSE,Society for Neuroscience,eNeuro,2373-2822,NA,2373-2822,2373-2822,https://creativecommons.org/licenses/by-nc-sa/4.0/,TRUE,38789273,NA,NA,NA,TRUE
University of Gothenburg,2024,20942.97,10.1186/s40035-024-00420-1,FALSE,Springer Nature,Translational Neurodegeneration,2047-9158,NA,2047-9158,2047-9158,https://creativecommons.org/licenses/by/4.0,TRUE,38802928,PMC11131272,NA,NA,TRUE
University of Gothenburg,2024,26913.03,10.3390/v16091363,FALSE,MDPI AG,Viruses,1999-4915,NA,1999-4915,1999-4915,https://creativecommons.org/licenses/by/4.0/,TRUE,39339840,PMC11436029,NA,NA,TRUE
University of Gävle,2024,8398.51,10.18291/njwls.145295,FALSE,Det Kgl. Bibliotek/Royal Danish Library,Nordic Journal of Working Life Studies,2245-0157,NA,2245-0157,2245-0157,http://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,NA,NA,NA,NA,TRUE
University of Gävle,2024,21157.83,10.1142/s0219877024500494,TRUE,World Scientific Pub Co Pte Ltd,International Journal of Innovation and Technology Management,0219-8770,0219-8770,1793-6950,0219-8770,NA,TRUE,NA,NA,NA,NA,FALSE
University of Gävle,2024,16639.77,10.1080/2331186x.2024.2365583,FALSE,Informa UK Limited,Cogent Education,2331-186X,NA,2331-186X,2331-186X,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
University of Gävle,2024,19917.14,10.5334/aogh.4375,FALSE,"Ubiquity Press, Ltd.",Annals of Global Health,2214-9996,2214-9996,NA,2214-9996,NA,TRUE,38370862,PMC10870948,NA,NA,TRUE
University of Gävle,2024,10625.94,10.2174/0118748368292859240313061706,FALSE,Bentham Science Publishers Ltd.,The Open Construction & Building Technology Journal,1874-8368,1874-8368,NA,1874-8368,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,FALSE
University of Gävle,2024,17839.43,10.1371/journal.pone.0254855,FALSE,Public Library of Science (PLoS),PLOS ONE,1932-6203,NA,1932-6203,1932-6203,http://creativecommons.org/licenses/by/4.0/,TRUE,34288962,PMC8294499,NA,NA,TRUE
University of Gävle,2024,19537.71,10.24294/jipd8938,FALSE,EnPress,"Journal of Infrastructure, Policy and Development",2572-7931,2572-7923,2572-7931,2572-7923,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
University of Gävle,2024,6956.23,10.1515/jogs-2022-0179,FALSE,Walter de Gruyter GmbH,Journal of Geodetic Science,2081-9943,NA,2081-9943,2081-9943,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
University of Gävle,2024,17109.94,10.1016/j.ijnss.2024.10.002,FALSE,Elsevier BV,International Journal of Nursing Sciences,2352-0132,2352-0132,NA,2352-0132,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39698130,PMC11650669,NA,NA,TRUE
University of Gävle,2024,15095.2,10.3390/cli12110170,FALSE,MDPI AG,Climate,2225-1154,NA,2225-1154,2225-1154,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
University of Gävle,2024,32843.66,10.1037/mac0000213,TRUE,American Psychological Association (APA),Journal of Applied Research in Memory and Cognition,2211-369X,2211-3681,2211-369X,2211-3681,https://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,NA,NA,NA,NA,FALSE
University of Skövde,2024,29738.97,10.3390/app142210736,FALSE,MDPI AG,Applied Sciences,2076-3417,2076-3417,2076-3417,2076-3417,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,https://www.mdpi.com/journal/applsci,TRUE
University of Skövde,2024,22797.6,10.3390/systems12060218,FALSE,MDPI AG,Systems,2079-8954,2079-8954,2079-8954,2079-8954,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,https://www.mdpi.com/journal/systems,TRUE
University of Skövde,2024,17362.74,10.1021/acsomega.3c07098,FALSE,American Chemical Society (ACS),ACS Omega,2470-1343,2470-1343,2470-1343,2470-1343,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38585136,PMC10993322,NA,https://pubs.acs.org/journal/acsodf,TRUE
University of Skövde,2024,12283.31,10.3390/jtaer19010028,FALSE,MDPI AG,Journal of Theoretical and Applied Electronic Commerce Research,0718-1876,0718-1876,0718-1876,0718-1876,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,https://www.mdpi.com/journal/jtaer,TRUE
Uppsala University,2024,28953.94,10.1063/4.0000260,FALSE,AIP Publishing,Structural Dynamics,2329-7778,NA,2329-7778,2329-7778,NA,TRUE,39582608,PMC11585363,NA,NA,TRUE
Uppsala University,2024,31264.69,10.1063/5.0227135,FALSE,AIP Publishing,APL Bioengineering,2473-2877,NA,2473-2877,2473-2877,https://creativecommons.org/licenses/by/4.0/,TRUE,39634677,PMC11617029,NA,NA,TRUE
Uppsala University,2024,28429.94,10.14573/altex.2404131,FALSE,ALTEX Edition,ALTEX,1868-596X,1868-596X,NA,1868-596X,NA,TRUE,39246236,NA,NA,NA,TRUE
Uppsala University,2024,37379.2,10.1212/nxi.0000000000200345,FALSE,Ovid Technologies (Wolters Kluwer Health),Neurology: Neuroimmunology & Neuroinflammation,2332-7812,NA,2332-7812,2332-7812,NA,TRUE,39689271,PMC11655170,NA,NA,TRUE
Uppsala University,2024,46859.89,10.1126/sciadv.adk3114,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,38354244,PMC11809657,NA,NA,TRUE
Uppsala University,2024,55983.77,10.1161/strokeaha.124.046249,TRUE,Ovid Technologies (Wolters Kluwer Health),Stroke,0039-2499,0039-2499,NA,0039-2499,https://creativecommons.org/licenses/by/4.0/,TRUE,38716647,PMC11122740,NA,NA,FALSE
Uppsala University,2024,41305.71,10.1161/circulationaha.124.070753,TRUE,Ovid Technologies (Wolters Kluwer Health),Circulation,0009-7322,0009-7322,1524-4539,0009-7322,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39440421,PMC11789612,NA,NA,FALSE
Uppsala University,2024,43005.26,10.1161/atvbaha.124.321056,TRUE,Ovid Technologies (Wolters Kluwer Health),"Arteriosclerosis, Thrombosis, and Vascular Biology",1079-5642,1079-5642,1524-4636,1079-5642,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39569520,NA,NA,NA,FALSE
Uppsala University,2024,1039.66,10.34297/ajbsr.2024.24.003199,FALSE,BiomedGrid LLC,American Journal of Biomedical Science & Research,2642-1747,NA,2642-1747,2642-1747,NA,FALSE,NA,NA,NA,NA,FALSE
Uppsala University,2024,30573.26,10.1001/jamanetworkopen.2024.1147,FALSE,American Medical Association (AMA),JAMA Network Open,2574-3805,NA,2574-3805,2574-3805,NA,TRUE,38441893,PMC10915681,NA,NA,TRUE
Uppsala University,2024,32242.51,10.1001/jamanetworkopen.2024.14599,FALSE,American Medical Association (AMA),JAMA Network Open,2574-3805,NA,2574-3805,2574-3805,NA,TRUE,38833251,PMC11151143,NA,NA,TRUE
Uppsala University,2024,22582.06,10.1103/physrevphyseducres.20.010109,FALSE,American Physical Society (APS),Physical Review Physics Education Research,2469-9896,NA,2469-9896,2469-9896,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Uppsala University,2024,23072.69,10.1103/physrevphyseducres.20.010105,FALSE,American Physical Society (APS),Physical Review Physics Education Research,2469-9896,NA,2469-9896,2469-9896,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Uppsala University,2024,37617.6,10.1152/ajpgi.00022.2024,TRUE,American Physiological Society,American Journal of Physiology-Gastrointestinal and Liver Physiology,0193-1857,0193-1857,1522-1547,0193-1857,NA,TRUE,38780469,NA,NA,NA,FALSE
Uppsala University,2024,18851.31,10.1128/jvi.01454-24,TRUE,American Society for Microbiology,Journal of Virology,0022-538X,0022-538X,1098-5514,0022-538X,https://creativecommons.org/licenses/by/4.0/,TRUE,39817769,PMC11853034,NA,NA,FALSE
Uppsala University,2024,57223.77,10.1172/jci175310,FALSE,American Society for Clinical Investigation,Journal of Clinical Investigation,1558-8238,NA,1558-8238,0021-9738,http://creativecommons.org/licenses/by/4.0/,TRUE,39255035,PMC11527455,NA,NA,TRUE
Uppsala University,2024,49683.89,10.1172/jci.insight.169830,FALSE,American Society for Clinical Investigation,JCI Insight,2379-3708,NA,2379-3708,2379-3708,http://creativecommons.org/licenses/by/4.0/,TRUE,38441970,PMC11128212,NA,NA,TRUE
Uppsala University,2024,47202.29,10.1128/mbio.00196-24,FALSE,American Society for Microbiology,mBio,2150-7511,NA,2150-7511,2150-7511,https://creativecommons.org/licenses/by/4.0/,TRUE,38391196,NA,NA,NA,TRUE
Uppsala University,2024,47312.23,10.1128/msphere.00018-24,FALSE,American Society for Microbiology,mSphere,2379-5042,NA,2379-5042,2379-5042,https://creativecommons.org/licenses/by/4.0/,TRUE,38411119,PMC10964419,NA,NA,TRUE
Uppsala University,2024,32359.89,10.1128/aac.00762-24,TRUE,American Society for Microbiology,Antimicrobial Agents and Chemotherapy,0066-4804,0066-4804,1098-6596,0066-4804,https://creativecommons.org/licenses/by/4.0/,TRUE,39365067,PMC11539213,NA,NA,FALSE
Uppsala University,2024,24582.06,10.1128/spectrum.04206-23,FALSE,American Society for Microbiology,Microbiology Spectrum,2165-0497,NA,2165-0497,2165-0497,https://creativecommons.org/licenses/by/4.0/,TRUE,38534122,PMC11064507,NA,NA,TRUE
Uppsala University,2024,27070.97,10.3748/wjg.v30.i10.1358,FALSE,Baishideng Publishing Group Inc.,World Journal of Gastroenterology,1007-9327,1007-9327,NA,1007-9327,NA,TRUE,38596497,PMC11000080,NA,NA,FALSE
